Date_________JDUT, , , R.A.___(ICRF), DEC____(ICRF),  dRA*cosD, d(DEC)/dt,    APmag,  S-brt,                r,       rdot,             delta,     deldot,  1-way_down_LT,
*************************************************************************************************************************************************************************
$$SOE
2462500.500000000, , , 334.626131311, -20.150977788,  44.91019,  21.73059,    9.481,  7.104,   2.980466451101, -0.2949188,  3.48998540482717, 18.6811751,    29.02532354,
2462505.500000000, , , 336.238263330, -19.421048382,  46.03831,  22.17640,    9.486,  7.079,   2.979582557338, -0.3172762,  3.54260021367904, 17.7464479,    29.46290756,
2462510.500000000, , , 337.880794037, -18.676870169,  47.04868,  22.57946,    9.487,  7.051,   2.978634205829, -0.3395611,  3.59242014686498, 16.7488456,    29.87724731,
2462515.500000000, , , 339.549458087, -17.919835599,  47.94595,  22.94265,    9.484,  7.022,   2.977621610641, -0.3617697,  3.63929345639017, 15.7084115,    30.26708074,
2462520.500000000, , , 341.240552493, -17.151155962,  48.74840,  23.27211,    9.478,  6.991,   2.976544997766, -0.3838977,  3.68311489412279, 14.6365027,    30.63153253,
2462525.500000000, , , 342.951146606, -16.371863971,  49.47722,  23.57244,    9.467,  6.958,   2.975404606506, -0.4059401,  3.72380048509981, 13.5360854,    30.96990427,
2462530.500000000, , , 344.679040077, -15.582933942,  50.14592,  23.84099,    9.452,  6.923,   2.974200690150, -0.4278922,  3.76125674017078, 12.3978283,    31.28141844,
2462535.500000000, , , 346.422149849, -14.785596384,  50.74437,  24.06660,    9.433,  6.886,   2.972933516162, -0.4497489,  3.79536161819680, 11.2157014,    31.56506006,
2462540.500000000, , , 348.177963028, -13.981397802,  51.26081,  24.24425,    9.411,  6.847,   2.971603366246, -0.4715054,  3.82600478540364, 10.0037065,    31.81991151,
2462545.500000000, , , 349.943967058, -13.171857490,  51.70340,  24.37896,    9.384,  6.806,   2.970210536381, -0.4931568,  3.85312569146315,  8.7782145,    32.04546921,
2462550.500000000, , , 351.718137983, -12.358302731,  52.08767,  24.47671,    9.354,  6.764,   2.968755336765, -0.5146981,  3.87669888769052,  7.5474996,    32.24152151,
2462555.500000000, , , 353.499091746, -11.541881149,  52.43233,  24.54142,    9.319,  6.719,   2.967238091745, -0.5361244,  3.89670991941765,  6.3093506,    32.40794818,
2462560.500000000, , , 355.285898865, -10.723763184,  52.73924,  24.56676,    9.282,  6.673,   2.965659139723, -0.5574309,  3.91311850056703,  5.0509495,    32.54441419,
2462565.500000000, , , 357.077325784,  -9.905431965,  52.99146,  24.54348,    9.242,  6.627,   2.964018833147, -0.5786127,  3.92586357412631,  3.7741986,    32.65041174,
2462570.500000000, , , 358.871712721,  -9.088528500,  53.18302,  24.47189,    9.203,  6.584,   2.962317538667, -0.5996648,  3.93491447995256,  2.4951685,    32.72568582,
2462575.500000000, , ,   0.667495135,  -8.274566001,  53.32235,  24.35791,    9.172,  6.549,   2.960555637487, -0.6205822,  3.94028425680615,  1.2261650,    32.77034490,
2462580.500000000, , ,   2.463515860,  -7.464854556,  53.42401,  24.20781,    9.156,  6.533,   2.958733526237, -0.6413592,  3.94201144451312, -0.0275304,    32.78470948,
2462585.500000000, , ,   4.259172840,  -6.660536992,  53.50272,  24.02335,    9.164,  6.542,   2.956851618574, -0.6619897,  3.94013145227613, -1.2750215,    32.76907406,
2462590.500000000, , ,   6.053961186,  -5.862896958,  53.54713,  23.79538,    9.191,  6.571,   2.954910346236, -0.6824675,  3.93464180687119, -2.5275416,    32.72341807,
2462595.500000000, , ,   7.846786661,  -5.073497905,  53.54000,  23.51900,    9.225,  6.611,   2.952910157423, -0.7027875,  3.92553767115871, -3.7758088,    32.64770128,
2462600.500000000, , ,   9.636227441,  -4.293908800,  53.47943,  23.19780,    9.262,  6.654,   2.950851513723, -0.7229454,  3.91285292995229, -5.0053722,    32.54220551,
2462605.500000000, , ,  11.420980587,  -3.525525494,  53.37332,  22.83797,    9.297,  6.697,   2.948734889188, -0.7429367,  3.89665627097117, -6.2070553,    32.40750200,
2462610.500000000, , ,  13.200115114,  -2.769532655,  53.23671,  22.44560,    9.328,  6.739,   2.946560771464, -0.7627566,  3.87703286840734, -7.3798633,    32.24429914,
2462615.500000000, , ,  14.973137120,  -2.027015092,  53.07544,  22.01833,    9.357,  6.779,   2.944329662953, -0.7823997,  3.85404662936178, -8.5390711,    32.05312842,
2462620.500000000, , ,  16.739211802,  -1.299306089,  52.86729,  21.54705,    9.381,  6.817,   2.942042081466, -0.8018607,  3.82772434410138, -9.6888183,    31.83421265,
2462625.500000000, , ,  18.496800395,  -0.587906224,  52.59819,  21.03147,    9.402,  6.854,   2.939698560675, -0.8211341,  3.79811114842685,-10.8159743,    31.58792721,
2462630.500000000, , ,  20.244125317,   0.105782381,  52.26782,  20.47676,    9.419,  6.888,   2.937299650317, -0.8402142,  3.76529079281828,-11.9084509,    31.31496864,
2462635.500000000, , ,  21.979522903,   0.780553841,  51.88437,  19.88939,    9.433,  6.921,   2.934845916261, -0.8590956,  3.72937479308165,-12.9594440,    31.01626437,
2462640.500000000, , ,  23.701703983,   1.435406769,  51.46217,  19.27381,    9.442,  6.952,   2.932337940491, -0.8777726,  3.69048001759933,-13.9741567,    30.69278639,
2462645.500000000, , ,  25.409548899,   2.069314199,  50.99210,  18.62334,    9.448,  6.981,   2.929776321015, -0.8962397,  3.64868583571671,-14.9690388,    30.34519478,
2462650.500000000, , ,  27.101158082,   2.680976573,  50.44644,  17.93222,    9.451,  7.008,   2.927161671909, -0.9144914,  3.60405127669756,-15.9389899,    29.97398047,
2462655.500000000, , ,  28.773934122,   3.269069885,  49.81389,  17.20365,    9.450,  7.034,   2.924494623477, -0.9325219,  3.55666893982680,-16.8700313,    29.57991359,
2462660.500000000, , ,  30.425071828,   3.832433303,  49.09430,  16.44383,    9.445,  7.058,   2.921775822337, -0.9503258,  3.50666775944809,-17.7513809,    29.16406645,
2462665.500000000, , ,  32.051890093,   4.370127233,  48.29719,  15.65943,    9.437,  7.081,   2.919005931741, -0.9678971,  3.45419954764641,-18.5790410,    28.72770164,
2462670.500000000, , ,  33.652043557,   4.881369474,  47.43015,  14.85131,    9.425,  7.101,   2.916185632601, -0.9852294,  3.39940669488767,-19.3646796,    28.27200338,
2462675.500000000, , ,  35.222862087,   5.365220135,  46.46604,  14.01118,    9.409,  7.121,   2.913315625335, -1.0023156,  3.34239024314141,-20.1183875,    27.79781201,
2462680.500000000, , ,  36.760563196,   5.820555571,  45.37643,  13.13835,    9.389,  7.138,   2.910396630987, -1.0191488,  3.28325782259146,-20.8275535,    27.30602267,
2462685.500000000, , ,  38.260699540,   6.246356750,  44.15035,  12.23848,    9.366,  7.154,   2.907429389188, -1.0357231,  3.22215947807858,-21.4778234,    26.79788323,
2462690.500000000, , ,  39.718614157,   6.641826433,  42.78838,  11.31918,    9.339,  7.168,   2.904414655177, -1.0520336,  3.15928210098199,-22.0585284,    26.27494803,
2462695.500000000, , ,  41.129828342,   7.006412238,  41.30052,  10.38632,    9.308,  7.180,   2.901353199158, -1.0680749,  3.09482996453190,-22.5700357,    25.73891596,
2462700.500000000, , ,  42.489973154,   7.339617743,  39.67753,  9.436453,    9.272,  7.190,   2.898245807139, -1.0838413,  3.02898381784529,-23.0261144,    25.19129025,
2462705.500000000, , ,  43.793707868,   7.640738941,  37.87779,  8.464151,    9.233,  7.198,   2.895093281862, -1.0993269,  2.96189982953904,-23.4248060,    24.63336974,
2462710.500000000, , ,  45.034438703,   7.909059014,  35.87463,  7.473834,    9.189,  7.204,   2.891896443517, -1.1145257,  2.89376872827798,-23.7484472,    24.06674065,
2462715.500000000, , ,  46.204961737,   8.144083756,  33.65788,  6.473868,    9.141,  7.208,   2.888656130004, -1.1294316,  2.82483139634850,-23.9806503,    23.49340634,
2462720.500000000, , ,  47.297991252,   8.345628255,  31.23404,  5.473889,    9.089,  7.209,   2.885373196970, -1.1440385,  2.75536984409590,-24.1109342,    22.91571222,
2462725.500000000, , ,  48.306575051,   8.513756364,  28.61053,  4.477501,    9.032,  7.207,   2.882048517665, -1.1583404,  2.68567462751533,-24.1445198,    22.33607478,
2462730.500000000, , ,  49.223456475,   8.648489772,  25.75812,  3.480077,    8.970,  7.203,   2.878682982750, -1.1723312,  2.61601116323890,-24.0883620,    21.75670142,
2462735.500000000, , ,  50.040040030,   8.749762676,  22.63657,  2.483561,    8.904,  7.196,   2.875277500324, -1.1860049,  2.54665571917984,-23.9274349,    21.17988978,
2462740.500000000, , ,  50.746835600,   8.817737985,  19.23275,  1.498497,    8.833,  7.185,   2.871832995956, -1.1993557,  2.47794270409685,-23.6399464,    20.60842106,
2462745.500000000, , ,  51.334320581,   8.852994191,  15.55748,  0.539147,    8.757,  7.171,   2.868350412509, -1.2123777,  2.41026658689650,-23.2065308,    20.04557595,
2462750.500000000, , ,  51.793845673,   8.856602522,  11.64739,  -0.38115,    8.677,  7.152,   2.864830709929, -1.2250649,  2.34406335820545,-22.6205037,    19.49498049,
2462755.500000000, , ,  52.117882428,   8.829924570,  7.521467,  -1.25884,    8.592,  7.129,   2.861274865296, -1.2374115,  2.27976301710980,-21.8896070,    18.96021086,
2462760.500000000, , ,  52.298985874,   8.774394530,  3.170091,  -2.09010,    8.502,  7.102,   2.857683874014, -1.2494106,  2.21778586369410,-21.0086357,    18.44476259,
2462765.500000000, , ,  52.329752635,   8.691776166,  -1.38833,  -2.85888,    8.408,  7.069,   2.854058752126, -1.2610549,  2.15859453314124,-19.9564544,    17.95248331,
2462770.500000000, , ,  52.204207609,   8.584513953,  -6.09080,  -3.54171,    8.310,  7.031,   2.850400536941, -1.2723375,  2.10271285838370,-18.7134832,    17.48772959,
2462775.500000000, , ,  51.919298174,   8.455926837,  -10.8268,  -4.11082,    8.207,  6.986,   2.846710284342, -1.2832526,  2.05071132307999,-17.2689561,    17.05524601,
2462780.500000000, , ,  51.476294091,   8.310186169,  -15.4640,  -4.54640,    8.102,  6.935,   2.842989065845, -1.2937950,  2.00315870300995,-15.6359689,    16.65976293,
2462785.500000000, , ,  50.880306905,   8.151937582,  -19.9089,  -4.83771,    7.993,  6.876,   2.839237967939, -1.3039594,  1.96057098475283,-13.8316898,    16.30557167,
2462790.500000000, , ,  50.139508016,   7.986305760,  -24.0614,  -4.96554,    7.881,  6.809,   2.835458092913, -1.3137401,  1.92343769412710,-11.8579393,    15.99674351,
2462795.500000000, , ,  49.266154697,   7.819219448,  -27.7775,  -4.90305,    7.768,  6.733,   2.831650559604, -1.3231314,  1.89224780702812, -9.7164552,    15.73734513,
2462800.500000000, , ,  48.277869599,   7.657519796,  -30.8831,  -4.62403,    7.654,  6.650,   2.827816503635, -1.3321273,  1.86747028045210, -7.4201130,    15.53127673,
2462805.500000000, , ,  47.198401471,   7.508826320,  -33.1920,  -4.11169,    7.544,  6.563,   2.823957077309, -1.3407220,  1.84950996160940, -5.0035669,    15.38190531,
2462810.500000000, , ,  46.056688309,   7.380887357,  -34.5964,  -3.37634,    7.458,  6.490,   2.820073449235, -1.3489097,  1.83863249065770, -2.5234253,    15.29144014,
2462815.500000000, , ,  44.883568490,   7.280892225,  -35.0731,  -2.43652,    7.439,  6.476,   2.816166804186, -1.3566845,  1.83495785358587, -0.0201736,    15.26087912,
2462820.500000000, , ,  43.710299452,   7.215461863,  -34.6132,  -1.30830,    7.500,  6.533,   2.812238343150, -1.3640407,  1.83851032301951,  2.4770552,    15.29042411,
2462825.500000000, , ,  42.568202753,   7.190618814,  -33.2230,  -0.01224,    7.596,  6.614,   2.808289283155, -1.3709728,  1.84922814738257,  4.9367204,    15.37956153,
2462830.500000000, , ,  41.487966607,   7.211578891,  -30.9331,  1.423979,    7.699,  6.694,   2.804320856899, -1.3774750,  1.86695063461823,  7.3209545,    15.52695496,
2462835.500000000, , ,  40.498569139,   7.282390624,  -27.8275,  2.955788,    7.803,  6.767,   2.800334312221, -1.3835420,  1.89138641903367,  9.5765169,    15.73018119,
2462840.500000000, , ,  39.624417894,   7.405299702,  -24.0902,  4.525593,    7.906,  6.832,   2.796330911670, -1.3891686,  1.92209639098882, 11.6628766,    15.98558823,
2462845.500000000, , ,  38.883561024,   7.580868656,  -19.9005,  6.092852,    8.006,  6.889,   2.792311933011, -1.3943491,  1.95857391980735, 13.5703522,    16.28896259,
2462850.500000000, , ,  38.288802019,   7.808534730,  -15.3971,  7.629548,    8.104,  6.938,   2.788278670863, -1.3990773,  2.00029885650704, 15.2967695,    16.63597831,
2462855.500000000, , ,  37.848875969,   8.086916267,  -10.6884,  9.114403,    8.199,  6.980,   2.784232438929, -1.4033464,  2.04674517457873, 16.8394471,    17.02226056,
2462860.500000000, , ,  37.569348560,   8.413976768,  -5.86194,  10.52830,    8.291,  7.015,   2.780174570001, -1.4071500,  2.09737040269890, 18.1878229,    17.44329774,
2462865.500000000, , ,  37.452620473,   8.786913604,  -1.03338,  11.84368,    8.378,  7.044,   2.776106412854, -1.4104831,  2.15158524400107, 19.3240630,    17.89418883,
2462870.500000000, , ,  37.496833544,   9.202050469,  3.673384,  13.04101,    8.462,  7.068,   2.772029329896, -1.4133412,  2.20878395968593, 20.2581622,    18.36989604,
2462875.500000000, , ,  37.697074734,   9.655381396,  8.197613,  14.11811,    8.540,  7.086,   2.767944697031, -1.4157196,  2.26841602428317, 21.0127705,    18.86584080,
2462880.500000000, , ,  38.047161593,  10.142939923,  12.51733,  15.07845,    8.614,  7.100,   2.763853904035, -1.4176134,  2.32999100922138, 21.6063036,    19.37794433,
2462885.500000000, , ,  38.540648824,  10.660912050,  16.63368,  15.92690,    8.683,  7.109,   2.759758354744, -1.4190180,  2.39306090934950, 22.0486107,    19.90248070,
2462890.500000000, , ,  39.171233996,  11.205589385,  20.54418,  16.66332,    8.747,  7.115,   2.755659466919, -1.4199285,  2.45718558402213, 22.3350619,    20.43578935,
2462895.500000000, , ,  39.931923500,  11.773111684,  24.20881,  17.28049,    8.806,  7.117,   2.751558671962, -1.4203401,  2.52190896462855, 22.4658745,    20.97407730,
2462900.500000000, , ,  40.814513515,  12.359502444,  27.60777,  17.78069,    8.860,  7.115,   2.747457414905, -1.4202484,  2.58681379066368, 22.4650726,    21.51387427,
2462905.500000000, , ,  41.810837858,  12.961001707,  30.75719,  18.17268,    8.910,  7.111,   2.743357154201, -1.4196488,  2.65155375306685, 22.3548244,    22.05230012,
2462910.500000000, , ,  42.913538295,  13.574150397,  33.68724,  18.46549,    8.954,  7.104,   2.739259361204, -1.4185370,  2.71583642136294, 22.1499696,    22.58692277,
2462915.500000000, , ,  44.116385664,  14.195767283,  36.43036,  18.66573,    8.994,  7.094,   2.735165519513, -1.4169089,  2.77939454400798, 21.8519002,    23.11551956,
2462920.500000000, , ,  45.413850344,  14.822785030,  38.99037,  18.77326,    9.029,  7.082,   2.731077124130, -1.4147608,  2.84194622039208, 21.4521181,    23.63574599,
2462925.500000000, , ,  46.799981323,  15.452069432,  41.34848,  18.78649,    9.060,  7.068,   2.726995680720, -1.4120890,  2.90320430324176, 20.9596036,    24.14521393,
2462930.500000000, , ,  48.268552537,  16.080552044,  43.51321,  18.71084,    9.086,  7.051,   2.722922705104, -1.4088902,  2.96293305384597, 20.3961566,    24.64196280,
2462935.500000000, , ,  49.813936272,  16.705386003,  45.50959,  18.55342,    9.108,  7.033,   2.718859723107, -1.4051609,  3.02095213084556, 19.7777703,    25.12449275,
2462940.500000000, , ,  51.431472346,  17.323958821,  47.37072,  18.32092,    9.126,  7.012,   2.714808271828, -1.4008969,  3.07711668831192, 19.1116477,    25.59159913,
2462945.500000000, , ,  53.117497378,  17.933840512,  49.11777,  18.01677,    9.139,  6.990,   2.710769901439, -1.3960935,  3.13127940276054, 18.3891825,    26.04205669,
2462950.500000000, , ,  54.868450713,  18.532634081,  50.73931,  17.64035,    9.149,  6.966,   2.706746174329, -1.3907470,  3.18326448093439, 17.6042427,    26.47440340,
2462955.500000000, , ,  56.680177043,  19.117937724,  52.22450,  17.19309,    9.155,  6.940,   2.702738661937, -1.3848549,  3.23290792157995, 16.7707050,    26.88727531,
2462960.500000000, , ,  58.548485481,  19.687463523,  53.58508,  16.67992,    9.157,  6.912,   2.698748942359, -1.3784152,  3.28009509375295, 15.9054433,    27.27971905,
2462965.500000000, , ,  60.469711811,  20.239092454,  54.84276,  16.10595,    9.155,  6.883,   2.694778599410, -1.3714259,  3.32475232421489, 15.0199310,    27.65112191,
2462970.500000000, , ,  62.441028638,  20.770874314,  56.02507,  15.47575,    9.150,  6.853,   2.690829222214, -1.3638855,  3.36682404572962, 14.1128264,    28.00102175,
2462975.500000000, , ,  64.460155242,  21.280975713,  57.13423,  14.79164,    9.141,  6.820,   2.686902404641, -1.3557921,  3.40622747096414, 13.1702765,    28.32873005,
2462980.500000000, , ,  66.524328401,  21.767610240,  58.15161,  14.05501,    9.128,  6.786,   2.682999744791, -1.3471446,  3.44285633854072, 12.1931259,    28.63336305,
2462985.500000000, , ,  68.630213972,  22.229069574,  59.07241,  13.26928,    9.111,  6.750,   2.679122844529, -1.3379417,  3.47663077699842, 11.1959481,    28.91425649,
2462990.500000000, , ,  70.774521945,  22.663776173,  59.90705,  12.43878,    9.091,  6.712,   2.675273308767, -1.3281827,  3.50751267256307, 10.1916878,    29.17109338,
2462995.500000000, , ,  72.954418396,  23.070290573,  60.67606,  11.56738,    9.067,  6.672,   2.671452744532, -1.3178669,  3.53549472937244,  9.1878219,    29.40381305,
2463000.500000000, , ,  75.167808736,  23.447305043,  61.39860,  10.65900,    9.039,  6.630,   2.667662759864, -1.3069943,  3.56056800080932,  8.1739488,    29.61234109,
2463005.500000000, , ,  77.412633396,  23.793636496,  62.06133,  9.717483,    9.007,  6.586,   2.663904962577, -1.2955650,  3.58268183105436,  7.1379919,    29.79625621,
2463010.500000000, , ,  79.686083047,  24.108230012,  62.64753,  8.746842,    8.970,  6.539,   2.660180959176, -1.2835798,  3.60177931663341,  6.0870580,    29.95508516,
2463015.500000000, , ,  81.984950279,  24.390171617,  63.15648,  7.751517,    8.929,  6.489,   2.656492353591, -1.2710398,  3.61783615876143,  5.0341437,    30.08862584,
2463020.500000000, , ,  84.306141194,  24.638684820,  63.59847,  6.735373,    8.883,  6.436,   2.652840745725, -1.2579468,  3.63086261448007,  3.9897978,    30.19696357,
2463025.500000000, , ,  86.647081803,  24.853107740,  63.99528,  5.701346,    8.830,  6.379,   2.649227730756, -1.2443022,  3.64089060898988,  2.9560342,    30.28036386,
2463030.500000000, , ,  89.005822861,  25.032902955,  64.35423,  4.654524,    8.771,  6.316,   2.645654900167, -1.2301070,  3.64792832935798,  1.9158302,    30.33889479,
2463035.500000000, , ,  91.380015367,  25.177732713,  64.65452,  3.601422,    8.703,  6.246,   2.642123843230, -1.2153619,  3.65194400446028,  0.8641128,    30.37229214,
2463040.500000000, , ,  93.766616320,  25.287463292,  64.88499,  2.547609,    8.629,  6.171,   2.638636145723, -1.2000688,  3.65291770693480, -0.1889737,    30.38039018,
2463045.500000000, , ,  96.162396636,  25.362126833,  65.04758,  1.497629,    8.584,  6.128,   2.635193386403, -1.1842307,  3.65086236817142, -1.2319731,    30.36329645,
2463050.500000000, , ,  98.564370249,  25.401878439,  65.15510,  0.454177,    8.634,  6.180,   2.631797134341, -1.1678513,  3.64582092282877, -2.2561686,    30.32136803,
2463055.500000000, , , 100.970231312,  25.406949969,  65.22939,  -0.58038,    8.698,  6.249,   2.628448947544, -1.1509345,  3.63784540036426, -3.2671425,    30.25503763,
2463060.500000000, , , 103.378072317,  25.377734729,  65.26428,  -1.59817,    8.755,  6.312,   2.625150371941, -1.1334847,  3.62694624944758, -4.2824954,    30.16439215,
2463065.500000000, , , 105.785345317,  25.314914373,  65.23926,  -2.59108,    8.803,  6.368,   2.621902940644, -1.1155065,  3.61311007451421, -5.2996190,    30.04932020,
2463070.500000000, , , 108.189021102,  25.219398413,  65.14773,  -3.55344,    8.845,  6.420,   2.618708173191, -1.0970046,  3.59634719972495, -6.3075969,    29.90990762,
2463075.500000000, , , 110.586063023,  25.092246166,  64.99396,  -4.48189,    8.882,  6.467,   2.615567574554, -1.0779845,  3.57670016570031, -7.2954826,    29.74650822,
2463080.500000000, , , 112.973861789,  24.934585569,  64.79511,  -5.37586,    8.913,  6.511,   2.612482634010, -1.0584517,  3.55423792071994, -8.2576142,    29.55969542,
2463085.500000000, , , 115.350587071,  24.747585287,  64.56750,  -6.23193,    8.940,  6.552,   2.609454823866, -1.0384124,  3.52902077634955, -9.2071135,    29.34997083,
2463090.500000000, , , 117.714440833,  24.532663834,  64.29374,  -7.03938,    8.963,  6.591,   2.606485598105, -1.0178730,  3.50106268524991,-10.1557475,    29.11745047,
2463095.500000000, , , 120.062925802,  24.291574220,  63.95661,  -7.79019,    8.982,  6.628,   2.603576391223, -0.9968405,  3.47037511022066,-11.0957221,    28.86222970,
2463100.500000000, , , 122.393229923,  24.026276658,  63.55128,  -8.47963,    8.997,  6.662,   2.600728616797, -0.9753226,  3.43699934367330,-12.0155598,    28.58465191,
2463105.500000000, , , 124.702643036,  23.738829091,  63.08493,  -9.10677,    9.008,  6.695,   2.597943665686, -0.9533275,  3.40101032791851,-12.9042520,    28.28534039,
2463110.500000000, , , 126.989055315,  23.431275199,  62.57763,  -9.67278,    9.017,  6.726,   2.595222904137, -0.9308639,  3.36250261754516,-13.7617602,    27.96508153,
2463115.500000000, , , 129.250994214,  23.105728293,  62.03305,  -10.1706,    9.021,  6.755,   2.592567672896, -0.9079405,  3.32154380232376,-14.6045051,    27.62443745,
2463120.500000000, , , 131.486582732,  22.764667766,  61.42686,  -10.5878,    9.023,  6.783,   2.589979288600, -0.8845653,  3.27816643372337,-15.4355306,    27.26367888,
2463125.500000000, , , 133.693239150,  22.410907128,  60.74320,  -10.9172,    9.020,  6.809,   2.587459045303, -0.8607462,  3.23241866983692,-16.2442765,    26.88320633,
2463130.500000000, , , 135.868081451,  22.047434899,  59.97662,  -11.1556,    9.015,  6.834,   2.585008212711, -0.8364923,  3.18438326012453,-17.0176319,    26.48370801,
2463135.500000000, , , 138.008390381,  21.677255150,  59.13829,  -11.3051,    9.006,  6.857,   2.582628032778, -0.8118137,  3.13417937121272,-17.7456351,    26.06617499,
2463140.500000000, , , 140.112111912,  21.303304577,  58.24479,  -11.3656,    8.993,  6.879,   2.580319717201, -0.7867212,  3.08193251708911,-18.4352854,    25.63165116,
2463145.500000000, , , 142.177378214,  20.928730575,  57.28262,  -11.3246,    8.977,  6.900,   2.578084445964, -0.7612259,  3.02773193855343,-19.0996255,    25.18087869,
2463150.500000000, , , 144.201496571,  20.557144002,  56.22291,  -11.1696,    8.958,  6.919,   2.575923366486, -0.7353392,  2.97165373088631,-19.7338567,    24.71449046,
2463155.500000000, , , 146.180982279,  20.192471847,  55.04679,  -10.8938,    8.935,  6.936,   2.573837592850, -0.7090728,  2.91380266057079,-20.3251166,    24.23335778,
2463160.500000000, , , 148.111927634,  19.838769737,  53.74781,  -10.4970,    8.907,  6.952,   2.571828204921, -0.6824387,  2.85432553139384,-20.8575546,    23.73870158,
2463165.500000000, , , 149.990653206,  19.499988715,  52.34081,  -9.98410,    8.877,  6.966,   2.569896247383, -0.6554494,  2.79340572184450,-21.3251895,    23.23204697,
2463170.500000000, , , 151.813968539,  19.180057669,  50.82829,  -9.34919,    8.842,  6.978,   2.568042728675, -0.6281174,  2.73121602332839,-21.7392716,    22.71483102,
2463175.500000000, , , 153.578173431,  18.883312072,  49.17916,  -8.57631,    8.803,  6.989,   2.566268620002, -0.6004559,  2.66790017833155,-22.1043182,    22.18824920,
2463180.500000000, , , 155.278351168,  18.614562932,  47.35906,  -7.65459,    8.760,  6.997,   2.564574854430, -0.5724782,  2.60361328144942,-22.4094406,    21.65359138,
2463185.500000000, , , 156.908567583,  18.378859958,  45.34282,  -6.58043,    8.712,  7.004,   2.562962325845, -0.5441981,  2.53855115417264,-22.6380220,    21.11248617,
2463190.500000000, , , 158.462336735,  18.181194256,  43.12736,  -5.36188,    8.660,  7.008,   2.561431887640, -0.5156299,  2.47296274795886,-22.7718912,    20.56700402,
2463195.500000000, , , 159.933527237,  18.026220397,  40.72785,  -4.00660,    8.604,  7.009,   2.559984350970, -0.4867885,  2.40712637709976,-22.8116165,    20.01945962,
2463200.500000000, , , 161.316013006,  17.918624350,  38.12533,  -2.50564,    8.543,  7.009,   2.558620482943, -0.4576894,  2.34129940543672,-22.7658445,    19.47199340,
2463205.500000000, , , 162.602457876,  17.863452591,  35.27746,  -0.84981,    8.477,  7.005,   2.557341006347, -0.4283476,  2.27573319503202,-22.6288226,    18.92669585,
2463210.500000000, , , 163.784069364,  17.865874394,  32.14859,  0.958523,    8.407,  6.998,   2.556146601789, -0.3987773,  2.21071366514972,-22.3840378,    18.38594491,
2463215.500000000, , , 164.850983679,  17.930751440,  28.71915,  2.902147,    8.331,  6.988,   2.555037909317, -0.3689926,  2.14658234967905,-22.0095857,    17.85258102,
2463220.500000000, , , 165.793242238,  18.062024273,  25.01224,  4.944516,    8.251,  6.974,   2.554015526917, -0.3390085,  2.08374212165879,-21.4893882,    17.32995478,
2463225.500000000, , , 166.601847375,  18.262503567,  21.05184,  7.059906,    8.167,  6.956,   2.553080007831, -0.3088409,  2.02260659205016,-20.8304966,    16.82150609,
2463230.500000000, , , 167.267713412,  18.534356301,  16.82302,  9.230108,    8.077,  6.933,   2.552231858807, -0.2785059,  1.96357040109367,-20.0342107,    16.33051706,
2463235.500000000, , , 167.780983412,  18.878883700,  12.31477,  11.41927,    7.984,  6.906,   2.551471539282, -0.2480201,  1.90704565320862,-19.0883433,    15.86041507,
2463240.500000000, , , 168.131608992,  19.295795804,  7.543472,  13.56758,    7.887,  6.874,   2.550799460919, -0.2174000,  1.85348933753981,-17.9750180,    15.41500077,
2463245.500000000, , , 168.310579271,  19.782332457,  2.574490,  15.58544,    7.786,  6.836,   2.550215987232, -0.1866622,  1.80341313736584,-16.6755713,    14.99852971,
2463250.500000000, , , 168.312172072,  20.332385573,  -2.46094,  17.37035,    7.683,  6.793,   2.549721433225, -0.1558237,  1.75735872624508,-15.1929276,    14.61550686,
2463255.500000000, , , 168.134790856,  20.936897240,  -7.45837,  18.84803,    7.578,  6.743,   2.549316065073, -0.1249012,  1.71582402145800,-13.5476589,    14.27007325,
2463260.500000000, , , 167.779877545,  21.584376302,  -12.3256,  19.94147,    7.473,  6.687,   2.549000099896, -0.0939118,  1.67926372584432,-11.7484315,    13.96601054,
2463265.500000000, , , 167.252538402,  22.260559839,  -16.9386,  20.56285,    7.368,  6.627,   2.548773705582, -0.0628724,  1.64811621193259, -9.7995050,    13.70696457,
2463270.500000000, , , 166.563001016,  22.948196128,  -21.1333,  20.62198,    7.268,  6.563,   2.548637000591, -0.0318002,  1.62280570668680, -7.7072465,    13.49646351,
2463275.500000000, , , 165.728539476,  23.627148597,  -24.6912,  20.04090,    7.177,  6.499,   2.548590053671, -0.0007125,  1.60372435001629, -5.4910013,    13.33776871,
2463280.500000000, , , 164.774934241,  24.275672814,  -27.4097,  18.81156,    7.106,  6.447,   2.548632883304,  0.0303733,  1.59116335688052, -3.2008846,    13.23330212,
2463285.500000000, , , 163.733893761,  24.873077893,  -29.1970,  16.99336,    7.070,  6.420,   2.548765456713,  0.0614393,  1.58526331513187, -0.8837898,    13.18423296,
2463290.500000000, , , 162.640266941,  25.401011594,  -30.0049,  14.66468,    7.082,  6.430,   2.548987688808,  0.0924672,  1.58605376781698,  1.4279779,    13.19080696,
2463295.500000000, , , 161.530869697,  25.844024855,  -29.8144,  11.91968,    7.136,  6.472,   2.549299442943,  0.1234396,  1.59347958746587,  3.7075951,    13.25256562,
2463300.500000000, , , 160.443499425,  26.189974047,  -28.6234,  8.861442,    7.216,  6.532,   2.549700534157,  0.1543405,  1.60741126915821,  5.9288172,    13.36843188,
